corp_code,법인세차감전 순이익,year
306162,"63,203,066,812",2022
788773,"225,559,426,245",2022
1061558,"44,786,652,810",2022
536523,"2,438,272,804",2022
106641,"6,393,781,000,000",2021
138279,"1,878,020,000,000",2021
155355,"13,508,680,000",2021
190321,"1,978,411,000,000",2021
181712,"5,982,328,000,000",2021
266961,"2,126,399,871,701",2021
124504,"488,700,366,000",2021
631518,"818,466,254,000",2021
113410,"239,190,286,694",2021
117212,"592,868,442,297",2021
109693,"717,852,472,556",2021
146083,"-176,529,334,040",2021
160047,"227,739,759,554",2021
113508,"26,768,754,927",2021
116824,"66,104,527,975",2021
164779,"13,415,987,000,000",2021
164478,"854,101,000,000",2021
160588,"3,216,454,000,000",2021
160843,"420,439,748,913",2021
148540,"1,300,849,491,000",2021
120076,"734,696,920,486",2021
113207,"22,601,871,000",2021
121941,"184,335,978,295",2021
131780,"107,133,000,000",2021
117577,"320,020,107,452",2021
163512,"215,924,548,723",2021
161046,"4,768,296,110",2021
154462,"429,574,176,402",2021
117230,"34,069,591,538",2021
126955,"72,127,163,112",2021
138224,"190,976,286,383",2021
113526,"843,114,021,846",2021
120021,"2,390,985,000,000",2021
157681,"746,852,368,299",2021
145880,"2,149,117,231,890",2021
171636,"29,298,390,000",2021
136378,"517,574,567,042",2021
125743,"96,862,258,621",2021
157399,"-6,570,564,868",2021
117188,"636,490,109,238",2021
120562,"69,499,112,210",2021
124726,"-11,799,483,856",2021
120571,"174,970,080,587",2021
164742,"7,959,562,000,000",2021
131832,"364,742,064,220",2021
105952,"391,921,000,000",2021
120030,"657,929,791,442",2021
126362,"1,663,335,322,229",2021
140177,"915,289,689,988",2021
141529,"162,900,876,905",2021
109189,"69,763,258,655",2021
165680,"47,916,842,855",2021
161426,"49,122,187,846",2021
126371,"1,491,308,954,867",2021
136086,"3,035,497,646",2021
161693,"83,345,802,435",2021
119007,"25,987,829,306",2021
162461,"855,338,282,753",2021
140964,"606,159,339,416",2021
148896,"611,952,710,000",2021
105855,"110,749,601,994",2021
103626,"5,432,072,370",2021
164609,"-209,773,787,000",2021
105961,"1,193,179,599,822",2021
165413,"1,887,483,719,887",2021
164645,"5,327,233,000,000",2021
106623,"100,720,000,000",2021
164812,"56,220,688,847",2021
139889,"393,059,402,657",2021
164788,"3,194,542,000,000",2021
126566,"289,364,425,275",2021
158501,"170,743,106,951",2021
140955,"208,702,123,405",2021
159023,"1,718,191,000,000",2021
164724,"160,509,325,060",2021
139454,"20,451,724,766",2021
126186,"857,541,761,347",2021
144164,"300,712,114,361",2021
188089,"154,631,491,902",2021
170558,"658,552,414,204",2021
120526,"-638,240,714,552",2021
203582,"7,905,612,254",2021
219097,"43,537,431,399",2021
126308,"529,538,450,784",2021
149655,"2,480,491,197,710",2021
234412,"105,407,715,079",2021
274933,"5,210,766,401",2021
231363,"905,193,000,000",2021
244455,"1,439,553,489,358",2021
255619,"-14,159,218,402",2021
258801,"2,293,693,668,438",2021
261443,"491,328,032,737",2021
260408,"18,808,996,315",2021
220561,"70,742,345,220",2021
160232,"57,260,015,068",2021
124540,"598,393,080,997",2021
309503,"54,405,791,113",2021
356370,"1,187,364,858,585",2021
349097,"81,899,491,281",2021
413523,"20,842,434,273",2021
412597,"178,229,661,314",2021
372882,"22,770,966,020",2021
372873,"32,751,539,117",2021
302926,"35,281,589,000",2021
401731,"3,838,896,000,000",2021
201450,"27,003,525,318",2021
428251,"316,861,267,000",2021
159698,"29,121,871,608",2021
158307,"-33,458,384,527",2021
500254,"2,852,967,000,000",2021
303873,"-373,307,911,375",2021
300548,"19,326,003,256",2021
503668,"129,125,072,351",2021
362238,"2,254,041,213",2021
195229,"512,800,471,433",2021
361008,"-50,414,324,547",2021
539274,"182,895,024,885",2021
360595,"985,210,850,125",2021
583442,"24,018,930,132",2021
583424,"297,877,456,532",2021
635134,"1,217,786,769,000",2021
759513,"21,666,000,000",2021
795135,"278,053,411,275",2021
828497,"103,696,520,580",2021
872984,"2,113,696,722,245",2021
896285,"76,151,000,000",2021
956930,"12,089,579,303",2021
983040,"75,568,850,558",2021
992871,"80,593,853,828",2021
1009789,"78,270,336,921",2021
1032413,"89,520,282,615",2021
1036446,"51,219,031,373",2021
877059,"561,282,597,291",2021
508344,"181,594,641,650",2021
1060744,"28,745,786,815",2021
565154,"123,964,190,679",2021
1168383,"-141,205,041,460",2021
1208885,"29,700,988,374",2021
1238169,"379,047,289,876",2021
339391,"128,054,189,764",2021
1263022,"192,516,329,566",2021
1267170,"404,202,988,098",2021
1262032,"44,319,417,596",2021
1316236,"102,372,123,415",2021
1316227,"1,404,227,741,475",2021
1316245,"94,357,230,108",2021
1316254,"411,798,936,536",2021
362441,"97,321,208,660",2021
148364,"634,664,287,517",2021
265324,"295,864,008,308",2021
260958,"-10,174,286,681",2021
228536,"-22,629,173,636",2021
127954,"31,374,051,348",2021
347062,"-15,164,998,499",2021
871833,"1,260,206,278",2021
126937,"344,871,000,000",2021
150244,"103,247,869,605",2021
145109,"126,060,737,101",2021
148993,"103,361,202,720",2021
129387,"-1,140,534,786",2021
109286,"41,552,780,282",2021
104768,"8,758,972,464",2021
163691,"33,925,334,494",2021
114792,"687,288,298,233",2021
138190,"26,374,416,022",2021
149354,"27,903,025,805",2021
128971,"225,095,942,688",2021
138701,"210,779,344,581",2021
114552,"21,968,181,188",2021
103006,"160,655,923,087",2021
173874,"16,480,561,111",2021
105271,"112,853,736,080",2021
132211,"-37,492,871,010",2021
124197,"307,855,964,992",2021
146269,"67,752,294,959",2021
153393,"420,192,998,252",2021
162993,"112,980,039,619",2021
141149,"-14,143,612,120",2021
113544,"29,588,578,345",2021
107598,"-73,632,440,424",2021
109718,"96,966,885,081",2021
157991,"16,754,510,659",2021
108241,"136,816,917,866",2021
127802,"14,160,337,951",2021
130879,"-5,778,364,194",2021
128555,"70,934,358,050",2021
118266,"-7,866,039,664",2021
132804,"24,075,868,009",2021
125150,"132,153,118,511",2021
108135,"180,012,861,429",2021
125530,"52,710,064,633",2021
167192,"47,643,860,599",2021
125521,"155,477,506,214",2021
126380,"53,351,827,000,000",2021
166227,"12,845,468,765",2021
129679,"172,559,285,896",2021
164672,"49,021,162,397",2021
125080,"-247,644,312,102",2021
124799,"70,262,418,163",2021
107613,"43,010,725,674",2021
126487,"215,711,675,113",2021
163114,"70,754,705,863",2021
140946,"33,509,828,000",2021
153861,"106,631,986,466",2021
101488,"102,050,954,212",2021
126478,"-1,349,816,814,471",2021
166315,"31,531,060,960",2021
115977,"167,669,840,444",2021
106368,"2,618,120,147,275",2021
102618,"-1,077,272,444",2021
143527,"16,157,367,392",2021
164636,"385,510,580,724",2021
166272,"-31,651,317,199",2021
159786,"211,866,969,132",2021
105101,"56,943,558,000",2021
159193,"-7,071,570,000,000",2021
130684,"3,892,873,299",2021
165583,"174,356,480,776",2021
159795,"28,459,957,706",2021
161125,"354,649,084,324",2021
133991,"34,380,489,385",2021
108913,"-44,403,682,532",2021
176914,"1,298,774,374,386",2021
203290,"87,454,193,664",2021
122737,"550,358,000,000",2021
148276,"259,630,284,731",2021
105873,"1,718,885,000,000",2021
217947,"32,853,966,508",2021
158316,"146,710,307,059",2021
219486,"47,945,504,202",2021
261285,"1,367,333,940,690",2021
225159,"207,080,979,242",2021
222532,"35,318,129,528",2021
219574,"20,446,284,188",2021
340917,"95,929,165,624",2021
356361,"4,892,030,000,000",2021
159209,"17,727,528,242",2021
256955,"23,477,548,678",2021
377610,"193,181,009,808",2021
390055,"-13,357,647,221",2021
413046,"738,623,430,512",2021
459871,"54,329,896,768",2021
481454,"-75,166,841,941",2021
480455,"-2,090,000,000",2021
400857,"-45,536,178,961",2021
357935,"19,069,727,325",2021
555874,"-354,753,851,755",2021
595191,"39,112,805,260",2021
414850,"19,235,057,083",2021
628189,"55,388,287,957",2021
679314,"53,635,739,725",2021
684714,"306,844,285,685",2021
776820,"451,252,002,117",2021
557508,"-147,301,017,597",2021
194947,"11,510,095,959",2021
855093,"45,098,088,493",2021
241005,"26,852,883,934",2021
937324,"712,853,106,659",2021
939331,"66,542,684,728",2021
939687,"7,085,411,084",2021
983271,"150,875,014,230",2021
990165,"96,815,170,270",2021
101664,"-9,932,946,743",2021
911955,"5,125,976,359",2021
1108099,"19,711,485,596",2021
1032486,"521,022,689,000",2021
1128613,"2,151,658,444",2021
904672,"351,177,666,997",2021
653024,"-221,052,382,275",2021
1060814,"37,916,000,000",2021
1319808,"120,927,164,230",2021
1325979,"124,758,812,871",2021
118804,"135,796,392,250",2021
158325,"74,680,486,751",2021
252135,"174,250,274,001",2021
223762,"-2,976,387,608",2021
130763,"75,827,384,334",2021
298270,"50,302,853,470",2021
358271,"179,840,778,959",2021
398701,"-125,638,907,554",2021
579980,"13,252,260,206",2021
536541,"-171,540,107,753",2021
486097,"36,057,379,298",2021
447609,"104,434,075,689",2021
554024,"198,256,909,181",2021
579999,"50,623,085,522",2021
525934,"380,676,348,598",2021
857727,"19,104,117,453",2021
549891,"33,580,886,637",2021
1135941,"189,288,167,815",2021
1234507,"96,645,615,924",2021
119195,"26,527,288,862",2021
144818,"-383,155,286",2021
111847,"-6,610,495,007",2021
148984,"49,691,132,347",2021
128032,"-4,761,355,996",2021
149026,"25,627,739,795",2021
151395,"-90,981,004",2021
166519,"10,741,856,960",2021
100939,"34,780,534,018",2021
144252,"14,458,262,507",2021
134723,"19,092,559,536",2021
149947,"20,532,660,766",2021
113243,"129,608,921,353",2021
106395,"-11,701,592,224",2021
122472,"15,250,312,639",2021
122579,"40,190,338,094",2021
113234,"27,234,051,000",2021
159740,"237,889,169,535",2021
152862,"242,116,320,076",2021
101433,"17,475,799,401",2021
127042,"44,742,353,321",2021
158112,"20,295,645,900",2021
138729,"107,163,065,303",2021
136457,"951,057,250",2021
174527,"36,332,643,447",2021
148443,"-6,129,201,543",2021
117300,"39,235,029,904",2021
104722,"-1,110,256,528",2021
127167,"54,621,104,299",2021
158149,"39,253,362,522",2021
165343,"7,945,971,315",2021
152880,"156,135,144,927",2021
132725,"1,794,597,045",2021
111810,"113,211,529,134",2021
118275,"18,355,906,635",2021
111999,"17,135,969,184",2021
163673,"-5,769,000,000",2021
164706,"-4,020,719,384",2021
133812,"72,077,145,627",2021
109806,"655,149,532",2021
129235,"4,821,796,786",2021
133858,"118,648,456,804",2021
113492,"10,000,056,896",2021
172936,"57,274,249,982",2021
148920,"-31,128,275,843",2021
129989,"22,398,919,240",2021
163716,"-30,996,849,418",2021
168331,"-4,100,834,059",2021
121288,"22,100,921,529",2021
160302,"28,498,606,598",2021
156691,"410,512,797",2021
128412,"34,911,238,836",2021
127200,"22,566,106,167",2021
145163,"9,450,907,168",2021
153126,"20,856,601,426",2021
155531,"200,831,677,345",2021
143794,"3,142,966,511",2021
111421,"17,496,427,787",2021
113535,"323,860,972,245",2021
145552,"118,726,288,542",2021
118026,"400,991,374,325",2021
126779,"14,978,903,722",2021
159254,"28,613,110,815",2021
108977,"-23,385,966,696",2021
159810,"1,865,287,063",2021
260383,"198,183,234,594",2021
141404,"7,696,196,880",2021
122898,"2,885,757,611",2021
124090,"33,204,735,721",2021
130091,"26,029,433,456",2021
104388,"210,410,743,302",2021
152686,"89,483,974,797",2021
154329,"-14,156,769,066",2021
137252,"4,420,554,839",2021
131692,"74,848,835,599",2021
145260,"10,531,558,316",2021
103042,"26,468,774,120",2021
138260,"115,662,132,171",2021
136864,"16,253,891,316",2021
103592,"34,328,684,970",2021
153621,"216,011,030",2021
162586,"8,702,090,321",2021
159971,"24,643,733,060",2021
151128,"18,658,766,461",2021
160205,"7,376,330,584",2021
102858,"1,139,080,147,683",2021
141273,"-20,889,220,187",2021
155124,"-14,145,321,929",2021
139764,"10,688,183,906",2021
129013,"2,681,834,264",2021
137207,"2,687,148,104",2021
138297,"-19,666,000,000",2021
136271,"-17,537,272,629",2021
163345,"28,053,109,504",2021
141477,"3,386,916,366",2021
172291,"71,814,850,465",2021
173102,"3,848,063,629",2021
146232,"2,918,747,089",2021
117179,"26,810,779,162",2021
140779,"3,737,121,252",2021
105156,"16,538,451,513",2021
124780,"13,182,544,075",2021
132637,"65,231,529,527",2021
112679,"36,863,983,404",2021
153339,"37,357,770,959",2021
113614,"24,094,494,167",2021
161976,"130,409,997,443",2021
166573,"33,881,528,304",2021
108940,"31,886,127,293",2021
119672,"24,262,752,796",2021
161709,"59,740,863,426",2021
143651,"36,691,978,044",2021
121039,"-6,598,119,107",2021
142883,"-13,090,309,106",2021
152729,"12,810,383,021",2021
149239,"16,851,107,957",2021
137359,"-8,985,644,900",2021
118965,"23,705,707,320",2021
140131,"4,346,042,796",2021
198697,"-41,355,217,398",2021
131197,"19,291,200,453",2021
121534,"11,567,973,971",2021
159500,"14,601,016,600",2021
112022,"-8,561,150,021",2021
181943,"12,219,179,374",2021
145464,"28,590,914,435",2021
107987,"24,456,579,339",2021
133706,"11,716,760,708",2021
209780,"84,697,875,091",2021
231372,"-208,390,846,821",2021
158963,"39,483,228,201",2021
134510,"-7,027,050,985",2021
121543,"-17,966,432,267",2021
130772,"179,533,094,312",2021
129642,"14,773,620,338",2021
369833,"1,576,587,443",2021
303217,"18,846,290,860",2021
159218,"135,940,823,505",2021
353878,"-1,163,969,047",2021
398792,"109,466,634,935",2021
428729,"-3,485,660,015",2021
435312,"13,944,409,653",2021
210856,"-5,274,525,234",2021
406046,"-2,125,012,290",2021
414601,"76,726,041,363",2021
454946,"21,863,388,653",2021
113225,"220,221,204,974",2021
540641,"-30,517,796,428",2021
409672,"-23,097,122,395",2021
573579,"471,241,369",2021
671376,"-198,361,672,689",2021
589127,"11,196,236,558",2021
587466,"112,681,101,245",2021
117726,"9,575,493,677",2021
593032,"199,358,049,804",2021
365387,"22,290,237,581",2021
632304,"32,487,610,886",2021
520887,"8,754,641,766",2021
648721,"16,397,255,936",2021
428321,"5,779,850,711",2021
145598,"5,844,762,014",2021
687711,"126,689,772,795",2021
728638,"98,364,816,581",2021
173944,"-7,743,562,388",2021
753643,"-989,305,700",2021
670340,"90,736,398,479",2021
787376,"14,881,220,777",2021
360142,"62,225,391,376",2021
823429,"-4,117,429,017",2021
815369,"10,312,207,228",2021
151368,"20,426,389,546",2021
661847,"3,493,919,943",2021
119140,"-70,620,418,267",2021
526599,"74,717,705,318",2021
110608,"15,939,358,449",2021
1010110,"197,852,881,282",2021
132354,"159,677,931,699",2021
1059605,"42,014,909,162",2021
1093007,"21,054,739,131",2021
225706,"18,287,103,238",2021
1167056,"26,146,622,197",2021
1205329,"17,070,230,866",2021
1261893,"53,695,172,366",2021
1267684,"189,978,308,817",2021
248974,"35,846,851,633",2021
1310269,"294,375,046,274",2021
367844,"48,557,352,218",2021
1412822,"3,569,874,260",2021
128111,"16,636,802,026",2021
141671,"8,549,252,895",2021
216647,"31,220,229,282",2021
238782,"1,325,223,579,454",2021
226352,"-4,797,230,389",2021
171265,"-65,884,916,614",2021
258689,"85,912,417,959",2021
247975,"49,710,175,567",2021
239639,"21,877,311,653",2021
260930,"173,136,327,794",2021
187415,"-5,934,355,768",2021
280688,"23,900,569,879",2021
369170,"608,977,938",2021
306454,"16,124,227,536",2021
353610,"2,400,720,629",2021
228350,"1,713,264,748",2021
225742,"-4,114,567,649",2021
364467,"-15,844,876,543",2021
378628,"37,047,412,023",2021
245472,"106,324,889,168",2021
399694,"89,063,339,425",2021
405320,"121,032,401,630",2021
104573,"-9,050,108,014",2021
476498,"145,258,182,734",2021
177816,"16,538,590,932",2021
531014,"84,212,985,420",2021
359395,"-67,715,160,717",2021
490151,"75,147,273,912",2021
524421,"78,077,523,222",2021
525642,"-4,010,570,969",2021
444329,"391,820,836,295",2021
613318,"36,361,906,238",2021
612294,"70,865,550,581",2021
888347,"87,442,351,017",2021
366137,"237,564,264,444",2021
1032404,"91,928,146,227",2021
1061327,"55,624,588,693",2021
970453,"56,033,421,122",2021
1067516,"103,763,794,939",2021
819073,"27,058,271,467",2021
1159853,"40,858,842,927",2021
1160363,"114,425,469,995",2021
1168684,"52,008,442,421",2021
1152470,"77,734,429,750",2021
1237540,"100,142,589,246",2021
1236532,"3,107,376,043",2021
897752,"54,942,888,636",2021
1256864,"-43,557,942,985",2021
112378,"-11,939,523,264",2021
101628,"31,144,150,126",2021
133335,"8,191,666,437",2021
126089,"-4,998,383,893",2021
141307,"200,754,699,686",2021
104698,"80,780,611,491",2021
145686,"74,125,387,573",2021
123541,"289,832,552",2021
147222,"3,247,678,278",2021
159573,"83,241,401,542",2021
112970,"2,080,730,078",2021
120872,"1,476,711,326",2021
107066,"23,894,663,066",2021
126414,"-40,276,343,542",2021
152039,"-5,294,950,439",2021
101220,"360,067,586,544",2021
154055,"163,218,782",2021
125974,"-1,783,594,943",2021
117337,"37,235,963,720",2021
118345,"61,885,919,502",2021
148948,"2,104,463,702",2021
148461,"7,975,679,901",2021
106119,"5,340,312,829",2021
114765,"-35,114,769,738",2021
117027,"5,282,637,582",2021
129350,"36,479,519,927",2021
102751,"6,317,392,572",2021
116268,"-4,379,340,610",2021
163196,"28,560,828,038",2021
122694,"1,955,322,092",2021
133618,"-1,944,921,160",2021
127857,"40,675,961,960",2021
149345,"19,705,156,042",2021
141626,"-22,489,732,897",2021
118451,"9,018,863,471",2021
173698,"9,113,455,296",2021
123107,"1,840,857,399",2021
150828,"49,456,184,782",2021
121932,"71,268,017,433",2021
149804,"16,573,240,792",2021
174004,"14,705,907,186",2021
106313,"107,643,789,897",2021
123718,"3,787,330,767",2021
146214,"-1,523,332,911",2021
160621,"-3,195,556,727",2021
154426,"-8,223,798,450",2021
122348,"10,406,253,415",2021
122056,"44,392,400,139",2021
161860,"-9,846,401,686",2021
133511,"63,390,855,056",2021
115287,"1,753,456,616",2021
108038,"33,702,669,870",2021
172185,"8,838,344,737",2021
134963,"101,184,000,000",2021
148939,"14,506,196,766",2021
135050,"41,949,485,108",2021
138057,"5,535,285,462",2021
114093,"7,717,824,407",2021
109514,"-8,845,598,039",2021
127158,"-8,810,217,795",2021
162063,"67,015,303,893",2021
135962,"59,298,024,312",2021
156488,"50,356,241,094",2021
124151,"-10,746,815,158",2021
136341,"48,360,638,252",2021
109754,"1,692,308,640",2021
136624,"8,581,224,354",2021
115612,"97,855,985,075",2021
141875,"20,783,190,232",2021
260392,"1,108,013,058",2021
122825,"4,703,284,124",2021
109824,"1,260,325,495",2021
126201,"128,344,654",2021
136402,"9,196,313,176",2021
109161,"13,981,182,528",2021
146296,"89,456,108",2021
104786,"-19,071,425,733",2021
146454,"38,927,368,985",2021
115384,"9,022,593,774",2021
131939,"-12,356,561,537",2021
157104,"4,185,980,267",2021
145446,"21,388,408,920",2021
107224,"50,051,788,823",2021
121570,"31,847,032,796",2021
146542,"-8,599,467,118",2021
104999,"-14,754,902,738",2021
138516,"11,999,021",2021
168401,"7,349,669,450",2021
117629,"-3,683,937,384",2021
102140,"4,102,144,846",2021
111111,"16,655,718,317",2021
111689,"154,085,320",2021
163761,"17,142,425,900",2021
129271,"19,411,095,443",2021
128227,"9,722,600,678",2021
143262,"-3,998,939,901",2021
160375,"4,522,334,839",2021
166500,"5,496,871,247",2021
148522,"7,108,987,143",2021
128980,"18,462,304,617",2021
118521,"-15,534,134,947",2021
129280,"-4,021,389,464",2021
153524,"27,385,204,085",2021
124027,"-3,222,896,504",2021
129554,"3,023,158,172",2021
160861,"22,752,134,924",2021
162072,"5,484,902,664",2021
145437,"-6,278,577,391",2021
141413,"-20,740,527,915",2021
102113,"32,231,103,061",2021
112651,"29,292,033,728",2021
102432,"212,159,935,325",2021
129420,"-3,815,693,719",2021
156354,"13,219,029,318",2021
150633,"70,170,448,380",2021
129509,"4,824,806,427",2021
111458,"12,590,209,325",2021
105299,"28,904,200,737",2021
122481,"21,924,704,959",2021
132628,"3,484,643,148",2021
106881,"-18,349,469,300",2021
134565,"1,534,434,405",2021
143314,"-11,948,327,703",2021
108746,"-14,248,681,826",2021
146649,"39,214,395,669",2021
135777,"78,472,932,035",2021
103662,"6,652,319,096",2021
135111,"14,174,510,836",2021
118008,"-25,944,541,929",2021
138792,"-639,628,067,479",2021
134316,"26,747,588,406",2021
191588,"11,801,008,521",2021
115065,"14,892,475,673",2021
103510,"3,014,187,876",2021
180795,"8,122,420,108",2021
121969,"-8,280,682,449",2021
142865,"2,013,507,616",2021
177199,"65,568,444,868",2021
114154,"4,946,760,403",2021
191472,"64,202,140,491",2021
157070,"86,359,388,249",2021
197759,"7,714,912,717",2021
136776,"-35,926,819,948",2021
123781,"11,005,167,636",2021
144395,"141,296,719,479",2021
204208,"-43,712,332,783",2021
178754,"6,187,676,298",2021
135795,"128,641,576,711",2021
118044,"8,486,199,705",2021
273615,"-34,161,711,241",2021
186559,"7,283,130,301",2021
218575,"44,296,309,775",2021
193009,"-3,365,345,922",2021
146861,"18,648,015,556",2021
125576,"-2,730,087,466",2021
145862,"4,871,245,982",2021
122551,"29,249,120,542",2021
249247,"27,145,802,891",2021
161383,"136,251,557,490",2021
269241,"4,179,495,730",2021
347734,"-1,564,438,175",2021
422895,"9,421,419,170",2021
423690,"1,425,509,491",2021
427483,"19,761,366,301",2021
357360,"-23,745,965,787",2021
151298,"8,951,605,449",2021
365989,"10,634,874,467",2021
416654,"13,514,121,048",2021
469799,"-19,531,133,459",2021
305668,"14,915,039,296",2021
415628,"23,544,342,014",2021
361488,"1,833,591,516",2021
508274,"10,899,174,528",2021
540605,"-19,321,539,546",2021
172228,"11,162,525,109",2021
557933,"3,203,326,876",2021
442835,"-17,889,861,473",2021
585219,"-4,197,374,292",2021
112165,"26,350,258,692",2021
106614,"12,264,573,119",2021
441243,"-1,320,525,665",2021
646732,"18,761,287,212",2021
652423,"111,064,190,370",2021
681142,"-16,076,495,331",2021
683469,"19,710,708,068",2021
706715,"51,974,183,768",2021
226316,"19,914,234,790",2021
561866,"24,287,180,553",2021
797364,"13,119,506,842",2021
796994,"18,156,814,430",2021
828789,"38,890,689,151",2021
855163,"14,562,849,509",2021
852087,"15,348,391,590",2021
415646,"93,073,282,394",2021
332927,"59,525,939,047",2021
105606,"-17,493,483,853",2021
816544,"-9,967,903,723",2021
1234297,"105,498,601,814",2021
1236897,"-13,833,971,419",2021
1262458,"22,169,782,397",2021
651901,"-352,597,389,006",2021
128546,"-19,549,099,496",2021
130383,"36,126,657,182",2021
117276,"-30,014,354,226",2021
137915,"-539,413,597",2021
141246,"91,944,726,932",2021
105466,"57,113,856,690",2021
184667,"106,276,315,728",2021
173032,"74,153,211,261",2021
197476,"37,211,573,446",2021
158219,"18,838,270,143",2021
155948,"87,738,549,528",2021
227333,"-26,059,289,775",2021
264547,"86,716,040,347",2021
301246,"66,918,285,174",2021
141389,"15,580,523,295",2021
265041,"13,186,433,868",2021
246417,"92,784,112,132",2021
263654,"-28,582,825,112",2021
230425,"5,470,033,858",2021
405278,"37,403,519,085",2021
313649,"-19,807,588,482",2021
369657,"138,893,100,157",2021
375931,"40,336,887,336",2021
523307,"-19,606,307,150",2021
541349,"42,522,485,747",2021
525679,"-10,032,603,765",2021
114808,"69,753,633,505",2021
580199,"128,265,330,912",2021
556907,"-32,640,141,519",2021
181299,"10,805,667,296",2021
545734,"9,663,179,302",2021
545929,"-48,561,062,658",2021
411048,"11,868,085,243",2021
530185,"29,192,441,307",2021
693554,"420,951,631,218",2021
623661,"65,187,342,764",2021
808022,"-13,025,609,762",2021
842619,"-20,523,029,676",2021
838005,"45,071,465,068",2021
989619,"-10,694,355,835",2021
1074862,"109,208,095,374",2021
1078178,"5,421,700,155",2021
1090471,"-23,649,358,176",2021
1029394,"34,440,339,543",2021
1336373,"-17,039,774,054",2021
1182444,"-29,681,526,870",2021
1181515,"17,095,130,475",2021
104519,"-16,275,588,812",2021
107677,"-1,766,356,623",2021
167208,"19,749,253,183",2021
150439,"7,355,605,593",2021
132868,"20,472,779,061",2021
134176,"1,623,402,374",2021
159564,"-1,818,818,687",2021
480950,"6,012,405,651",2021
458234,"34,444,974,440",2021
110750,"-9,589,905,589",2021
