corp_code,법인세차감전 순이익,year
161781,"23,489,604,648",2021
306162,"136,760,529,043",2021
788773,"689,156,282,733",2021
1061558,"56,335,607,307",2021
536523,"2,660,199,118",2021
106641,"1,841,358,000,000",2020
138279,"-1,167,797,000,000",2020
155355,"17,955,342,113",2020
190321,"975,056,000,000",2020
181712,"31,744,000,000",2020
266961,"1,633,558,910,913",2020
124504,"327,169,228,000",2020
631518,"-2,758,436,391,000",2020
113410,"202,298,388,452",2020
117212,"-845,763,379,401",2020
109693,"44,412,467,368",2020
146083,"-28,407,851,992",2020
160047,"171,892,260,227",2020
113508,"43,720,088,073",2020
116824,"170,180,429,339",2020
164779,"6,237,037,000,000",2020
164478,"395,574,000,000",2020
160588,"2,022,337,000,000",2020
160843,"209,655,252,129",2020
148540,"513,697,772,000",2020
120076,"455,863,369,873",2020
113207,"-4,986,120,000",2020
121941,"190,753,249,451",2020
131780,"107,329,000,000",2020
117577,"324,276,753,881",2020
163512,"10,819,060,717",2020
161046,"42,127,658,712",2020
154462,"31,284,433,421",2020
117230,"5,902,909,179",2020
126955,"90,700,670,118",2020
138224,"164,707,757,921",2020
113526,"-935,697,157,179",2020
120021,"1,643,100,000,000",2020
157681,"259,517,195,276",2020
145880,"-503,913,957,392",2020
171636,"42,836,777,000",2020
136378,"-118,475,194,794",2020
125743,"31,034,056,717",2020
157399,"25,357,243,974",2020
117188,"108,236,220,361",2020
120562,"-290,060,561,305",2020
124726,"47,513,076,030",2020
120571,"-22,922,345,927",2020
164742,"2,093,256,000,000",2020
131832,"516,153,481,972",2020
105952,"301,909,000,000",2020
120030,"518,439,870,868",2020
126362,"803,410,633,660",2020
140177,"234,383,793,694",2020
141529,"177,003,728,970",2020
109189,"93,211,744,952",2020
165680,"-360,654,068,795",2020
161426,"29,966,333,884",2020
126371,"868,914,669,226",2020
136086,"-40,371,953,493",2020
161693,"95,490,467,958",2020
119007,"-5,466,822,963",2020
162461,"451,543,040,680",2020
140964,"321,126,994,926",2020
148896,"-350,121,277,000",2020
105855,"127,845,309,609",2020
103626,"4,522,647,190",2020
164609,"-20,141,662,000",2020
105961,"442,766,339,881",2020
165413,"246,746,457,698",2020
164645,"127,793,000,000",2020
106623,"84,460,000,000",2020
164812,"53,863,157,663",2020
139889,"-9,707,187,497",2020
164788,"2,117,980,000,000",2020
126566,"171,816,710,617",2020
158501,"187,377,371,404",2020
140955,"160,812,303,154",2020
159023,"905,218,000,000",2020
164724,"141,486,494,766",2020
139454,"13,226,811,424",2020
126186,"886,118,053,935",2020
144164,"295,955,182,496",2020
188089,"112,211,360,359",2020
170558,"540,379,082,066",2020
120526,"-771,239,790,283",2020
203582,"650,674,371",2020
219097,"16,140,824,575",2020
126308,"351,849,975,564",2020
149655,"1,465,155,259,723",2020
234412,"53,005,992,721",2020
274933,"-26,643,901,360",2020
231363,"373,347,000,000",2020
244455,"1,604,861,873,371",2020
255619,"-404,500,738,549",2020
258801,"414,271,425,061",2020
261443,"803,256,527,995",2020
260408,"24,602,025,855",2020
220561,"58,270,466,042",2020
160232,"13,551,990,765",2020
124540,"377,405,734,155",2020
309503,"82,489,082,021",2020
356370,"1,121,074,272,313",2020
349097,"78,845,556,496",2020
413523,"14,719,770,124",2020
412597,"200,308,481,939",2020
372882,"16,032,792,657",2020
372873,"9,954,707,782",2020
302926,"15,018,536,000",2020
401731,"3,314,648,000,000",2020
201450,"22,194,557,298",2020
428251,"146,923,035,000",2020
159698,"22,032,573,545",2020
158307,"64,998,664,190",2020
500254,"464,321,000,000",2020
303873,"-862,249,588,023",2020
300548,"33,844,075,608",2020
503668,"38,886,051,654",2020
362238,"102,670,045,965",2020
195229,"339,904,381,650",2020
361008,"8,724,703,704",2020
539274,"210,846,520,163",2020
360595,"766,549,147,869",2020
583442,"27,726,766,344",2020
583424,"25,293,021,746",2020
635134,"1,178,500,191,000",2020
759513,"-92,184,000,000",2020
795135,"321,635,051,984",2020
828497,"22,130,411,057",2020
872984,"621,795,811,695",2020
896285,"97,432,000,000",2020
956930,"33,287,815,104",2020
983040,"-156,138,564,905",2020
992871,"121,838,957,062",2020
1009789,"113,345,215",2020
1032413,"37,760,430,928",2020
1036446,"-30,422,133,825",2020
877059,"265,992,162,838",2020
508344,"93,209,395,457",2020
1060744,"72,189,343,849",2020
565154,"117,734,531,814",2020
1168383,"-9,724,055,195",2020
1208885,"24,864,490,199",2020
1238169,"397,351,014,577",2020
339391,"79,075,347,711",2020
1263022,"163,103,983,178",2020
1267170,"344,253,328,785",2020
1262032,"38,074,008,844",2020
1316236,"3,421,353,521",2020
1316227,"223,554,046,452",2020
1316245,"-17,980,082,873",2020
1316254,"1,104,999,161",2020
362441,"84,405,649,775",2020
148364,"219,723,740,540",2020
265324,"142,680,668,470",2020
260958,"-1,850,590,847",2020
228536,"-9,769,050,121",2020
127954,"-48,494,040,367",2020
347062,"-17,921,051,541",2020
871833,-,2020
126937,"170,681,000,000",2020
150244,"123,603,885,177",2020
145109,"239,891,953,125",2020
148993,"123,766,766,196",2020
129387,"8,894,901,832",2020
109286,"27,270,819,376",2020
104768,"11,902,252,942",2020
163691,"87,786,817,359",2020
114792,"127,688,456,506",2020
138190,"-69,576,004,689",2020
149354,"143,994,681,463",2020
128971,"193,199,195,091",2020
138701,"115,687,306,894",2020
114552,"23,713,410,173",2020
103006,"12,425,537,088",2020
173874,"-12,680,926,021",2020
105271,"694,121,342,299",2020
132211,"-8,602,013,396",2020
124197,"42,167,498,112",2020
146269,"14,422,248,393",2020
153393,"588,159,151,686",2020
162993,"153,056,726,861",2020
141149,"241,266,805",2020
113544,"23,538,025,751",2020
107598,"-68,441,167,842",2020
109718,"52,098,081,180",2020
157991,"13,900,019,844",2020
108241,"190,552,283,976",2020
127802,"5,603,942,158",2020
130879,"-2,460,786,687",2020
128555,"44,268,248,282",2020
118266,"13,545,821,552",2020
132804,"20,005,971,316",2020
125150,"33,779,757,677",2020
108135,"107,919,400,081",2020
125530,"4,041,169,363",2020
167192,"9,780,819,161",2020
125521,"88,975,953,197",2020
126380,"36,345,117,000,000",2020
166227,"61,617,615,474",2020
129679,"104,473,502,642",2020
164672,"76,047,964,219",2020
125080,"-344,059,726,542",2020
124799,"20,827,681,189",2020
107613,"2,645,231,280",2020
126487,"-3,964,429,485",2020
163114,"-14,960,367,995",2020
140946,"11,895,859,973",2020
153861,"204,444,532,424",2020
101488,"52,374,742,315",2020
126478,"-1,475,030,182,281",2020
166315,"-58,946,498,306",2020
115977,"156,546,992,970",2020
106368,"766,946,736,716",2020
102618,"10,854,355,058",2020
143527,"16,484,072,819",2020
164636,"289,057,188,002",2020
166272,"-19,655,116,474",2020
159786,"102,852,970,997",2020
105101,"-55,511,962,000",2020
159193,"2,992,747,000,000",2020
130684,"188,277,341,793",2020
165583,"95,693,300,489",2020
159795,"73,983,686,437",2020
161125,"139,805,826,370",2020
133991,"-4,852,151,705",2020
108913,"-37,856,296,618",2020
176914,"1,030,435,361,357",2020
203290,"228,271,635,031",2020
122737,"91,956,000,000",2020
148276,"196,897,413,312",2020
105873,"-602,446,000,000",2020
217947,"14,776,013,269",2020
158316,"96,323,602,242",2020
219486,"89,760,830,768",2020
261285,"-268,897,970,731",2020
225159,"102,501,357,043",2020
222532,"-309,967,822,432",2020
219574,"-7,607,442,308",2020
340917,"103,256,394,866",2020
356361,"948,199,000,000",2020
159209,"26,537,221,026",2020
256955,"16,715,604,888",2020
377610,"-324,815,188,516",2020
390055,"7,059,376,301",2020
413046,"661,044,051,419",2020
459871,"73,161,831,242",2020
481454,"-86,861,066,550",2020
480455,"17,235,000,000",2020
400857,"-106,437,392,969",2020
357935,"23,931,032,177",2020
555874,"-405,070,866,039",2020
595191,"4,407,958,443",2020
414850,"16,170,166,504",2020
628189,"3,526,461,712",2020
679314,"55,289,420,650",2020
684714,"98,972,705,440",2020
776820,"249,398,065,536",2020
557508,"-81,146,318,973",2020
194947,"19,149,497,227",2020
855093,"98,172,454,466",2020
241005,"3,971,309,101",2020
937324,"578,268,103,466",2020
939331,"221,636,490,919",2020
939687,"9,709,418,419",2020
983271,"51,951,368,969",2020
990165,"34,871,627,099",2020
101664,"14,030,792,710",2020
911955,"3,567,906,753",2020
1108099,"24,247,507,429",2020
1032486,"355,811,152,000",2020
1128613,"48,700,596,818",2020
904672,"474,639,647,463",2020
653024,"-177,937,657,357",2020
1060814,"38,496,000,000",2020
1319808,"140,790,561,202",2020
1325979,"47,667,871,030",2020
118804,"121,959,653,042",2020
158325,"61,171,483,398",2020
252135,"-4,147,525,079",2020
223762,"12,107,086,877",2020
130763,"35,713,024,458",2020
298270,"21,479,729,001",2020
358271,"157,369,899,112",2020
398701,"-17,881,023,311",2020
579980,"19,417,430,516",2020
536541,"41,954,855,420",2020
486097,"29,849,731,498",2020
447609,"33,876,025,485",2020
554024,"314,679,946,564",2020
579999,"11,237,883,358",2020
525934,"90,915,231,556",2020
857727,"5,151,356,146",2020
549891,"36,084,179,177",2020
1135941,"126,957,158,629",2020
1234507,"80,474,681,508",2020
119195,"33,638,279,859",2020
144818,"3,711,335,176",2020
111847,"-2,894,824,716",2020
148984,"54,171,721,278",2020
128032,"1,198,059,276",2020
149026,"14,029,512,835",2020
151395,"-9,134,151,331",2020
166519,"5,074,659,377",2020
100939,"20,697,811,437",2020
144252,"21,890,889,224",2020
134723,"2,110,745,744",2020
149947,"-13,205,175,394",2020
113243,"30,949,373,674",2020
106395,"-9,583,384,353",2020
122472,"10,040,611,624",2020
122579,"28,229,972,083",2020
113234,"35,280,776,000",2020
159740,"66,013,565,244",2020
152862,"182,381,783,988",2020
101433,"17,602,153,494",2020
127042,"67,247,748,900",2020
158112,"10,568,228,288",2020
138729,"74,100,924,974",2020
136457,"-9,343,771,265",2020
174527,"43,292,449,095",2020
148443,"30,821,682,414",2020
117300,"-464,301,449",2020
104722,"5,593,578,651",2020
127167,"41,125,998,868",2020
158149,"33,210,623,562",2020
165343,"7,959,673,092",2020
152880,"115,234,170,531",2020
132725,"-5,126,434,808",2020
111810,"144,505,414,492",2020
118275,"7,084,475,095",2020
111999,"23,641,502,516",2020
163673,"1,361,000,000",2020
164706,"2,682,865,798",2020
133812,"45,320,644,046",2020
109806,"-983,298,023",2020
129235,"3,217,101,142",2020
133858,"88,298,767,946",2020
113492,"44,132,064,223",2020
172936,"9,842,850,731",2020
148920,"4,141,438,016",2020
129989,"8,051,118,058",2020
163716,"-16,095,973,867",2020
168331,"17,884,374,892",2020
121288,"618,084,784",2020
160302,"-18,845,761,708",2020
156691,"-54,901,525,503",2020
128412,"32,829,628,068",2020
127200,"14,884,277,756",2020
145163,"3,822,404,525",2020
153126,"34,810,384,427",2020
155531,"8,431,161,724",2020
143794,"23,790,959,066",2020
111421,"7,888,589,755",2020
113535,"26,566,568,062",2020
145552,"-144,532,140,364",2020
118026,"496,594,504,690",2020
126779,"4,367,562,563",2020
159254,"-35,383,240,608",2020
108977,"-17,851,117,597",2020
159810,"-61,558,708,560",2020
260383,"167,737,032,602",2020
141404,"11,267,431,009",2020
122898,"2,570,709,421",2020
124090,"4,116,472,312",2020
130091,"40,279,295,962",2020
104388,"42,069,699,071",2020
152686,"3,383,353,895",2020
154329,"-11,031,104,123",2020
137252,"13,809,330,240",2020
131692,"72,155,214,447",2020
145260,"22,233,376,517",2020
103042,"17,038,866,740",2020
138260,"42,861,692,471",2020
136864,"-9,659,394,797",2020
103592,"62,950,970,258",2020
153621,"3,745,752,098",2020
162586,"19,225,288,903",2020
159971,"-60,775,404,486",2020
151128,"15,421,408,231",2020
160205,"3,104,910,901",2020
102858,"812,413,148,037",2020
141273,"-51,128,865,395",2020
155124,"-6,308,365,656",2020
139764,"-8,408,073,961",2020
129013,"3,227,039,013",2020
137207,"11,134,728,876",2020
138297,"-10,080,000,000",2020
136271,"3,383,949,751",2020
163345,"11,661,640,010",2020
141477,"-23,644,151,972",2020
172291,"72,966,269,033",2020
173102,"10,276,698,280",2020
146232,"4,160,982,043",2020
117179,"14,582,293,105",2020
140779,"2,201,232,101",2020
105156,"9,052,362,098",2020
124780,"10,813,703,903",2020
132637,"85,327,284,094",2020
112679,"21,115,606,373",2020
153339,"16,096,625,885",2020
113614,"11,249,764,120",2020
161976,"68,353,894,761",2020
166573,"31,081,793,160",2020
108940,"57,411,768,455",2020
119672,"13,272,655,690",2020
161709,"46,717,326,994",2020
143651,"-11,146,795,209",2020
121039,"-27,294,510,984",2020
142883,"-10,796,373,658",2020
152729,"-16,186,463,680",2020
149239,"-9,362,531,038",2020
137359,"8,339,789,544",2020
118965,"-16,582,653,071",2020
140131,"141,879,615",2020
198697,-,2020
131197,"-3,047,654,091",2020
121534,"5,062,468,165",2020
159500,"8,733,217,491",2020
112022,"-1,699,982,981",2020
181943,"9,268,671,662",2020
145464,"2,390,181,295",2020
107987,-,2020
133706,"17,188,181,258",2020
209780,"83,113,797,245",2020
231372,"-81,541,126,139",2020
158963,"35,650,281,890",2020
134510,"-20,106,188,926",2020
121543,"18,312,176,748",2020
130772,"-73,881,072,100",2020
129642,"2,119,013,021",2020
369833,"-1,937,566,482",2020
303217,"6,099,273,126",2020
159218,"110,986,762,293",2020
353878,"-9,735,168,518",2020
398792,"74,405,786,159",2020
428729,"746,584,185",2020
435312,"-1,213,549,399",2020
210856,"-1,750,397,540",2020
406046,"-10,196,899,145",2020
414601,"24,338,551,445",2020
454946,"12,682,940,005",2020
113225,"70,886,946,704",2020
540641,"-19,706,123,755",2020
409672,"-30,324,658,464",2020
573579,"-7,671,538,017",2020
671376,"-175,457,462,821",2020
589127,"-44,630,422,915",2020
587466,"88,938,173,434",2020
117726,"-6,287,575,063",2020
593032,"54,479,572,049",2020
365387,"-18,504,130,352",2020
632304,"23,597,901,289",2020
520887,"-16,913,291,072",2020
648721,"13,630,736,509",2020
428321,"20,268,541,876",2020
145598,"4,367,688,937",2020
687711,"4,249,514,774",2020
728638,"70,398,936,764",2020
173944,"41,450,883,870",2020
753643,"-6,392,973,022",2020
670340,"57,800,990,084",2020
787376,"18,515,639,195",2020
360142,"38,770,751,806",2020
823429,"-7,107,394,770",2020
815369,"7,877,532,803",2020
151368,"7,533,413,240",2020
661847,"-16,138,116,147",2020
119140,"-7,039,844,588",2020
526599,"26,054,421,980",2020
110608,"11,362,912,638",2020
1010110,"169,069,173,345",2020
132354,"133,530,952,394",2020
1059605,"35,204,456,897",2020
1093007,"12,274,106,997",2020
225706,"22,740,408,792",2020
1167056,"41,758,149,473",2020
1205329,"20,092,124,340",2020
1261893,"53,567,245,740",2020
1267684,"108,706,186,561",2020
248974,"28,495,373,125",2020
1310269,"347,606,832,690",2020
367844,"27,187,665,762",2020
1412822,"-2,277,481,410",2020
128111,"12,359,588,207",2020
141671,"1,064,840,097",2020
216647,"41,113,624,784",2020
238782,"1,032,433,439,151",2020
226352,"24,200,510,617",2020
171265,"-175,415,815,614",2020
258689,"37,987,823,328",2020
247975,"68,898,891,751",2020
239639,"26,114,672,820",2020
260930,"-40,569,580,031",2020
187415,"-3,956,597,678",2020
280688,"15,107,651,337",2020
369170,"-34,389,037,857",2020
306454,"12,566,497,547",2020
353610,"-401,991,666",2020
228350,"3,773,849,756",2020
225742,"2,018,773,354",2020
364467,"-25,048,195,496",2020
378628,"-14,917,502,870",2020
245472,"80,232,997,070",2020
399694,"47,535,022,166",2020
405320,"116,071,306,702",2020
104573,"3,057,258,290",2020
476498,"103,583,514,545",2020
177816,"5,697,716,572",2020
531014,"17,482,239,854",2020
359395,"-68,107,974,789",2020
490151,"29,795,267,075",2020
524421,"38,496,599,447",2020
525642,"-43,195,228,749",2020
444329,"-14,245,919,737",2020
613318,"20,494,267,327",2020
612294,"43,732,138,057",2020
888347,"69,337,506,975",2020
366137,"32,047,153,188",2020
1032404,"109,672,947,643",2020
1061327,"39,293,367,704",2020
970453,"39,537,256,822",2020
1067516,"48,705,922,316",2020
819073,"14,763,379,376",2020
1159853,"71,542,308,052",2020
1160363,"47,617,844,012",2020
1168684,"41,536,199,484",2020
1152470,"141,975,914,569",2020
1237540,"32,218,277,181",2020
1236532,"-2,419,753,899",2020
897752,-,2020
1256864,"-55,605,916,023",2020
112378,"-11,386,267,112",2020
101628,"22,683,044,505",2020
133335,"7,478,494,657",2020
126089,"-4,382,389,629",2020
141307,"153,822,674,413",2020
104698,"-12,925,240,655",2020
145686,"-6,334,322,745",2020
123541,"1,144,003,136",2020
147222,"-24,897,317,816",2020
159573,"12,686,220,165",2020
112970,"3,877,975,264",2020
120872,"2,074,876,988",2020
107066,"13,748,994,667",2020
126414,"-39,876,978,917",2020
152039,"370,057,444",2020
101220,"211,426,355,232",2020
154055,"-284,791,223",2020
125974,"-21,040,909,066",2020
117337,"-10,643,625,882",2020
118345,"30,836,344,096",2020
148948,"2,454,289,595",2020
148461,"4,405,265,281",2020
106119,"-3,582,645,513",2020
114765,"-17,206,331,886",2020
117027,"-30,808,782,605",2020
129350,"27,396,750,081",2020
102751,"9,336,190,495",2020
116268,"-10,805,884,888",2020
163196,"-3,941,342,610",2020
122694,"8,654,003,369",2020
133618,"-1,536,832,840",2020
127857,"14,193,695,703",2020
149345,"8,786,847,794",2020
141626,"-12,910,085,396",2020
118451,"311,590,568",2020
173698,"10,922,148,268",2020
123107,"267,855,142",2020
150828,"14,197,715,189",2020
121932,"62,499,371,716",2020
149804,"31,000,680,166",2020
174004,"-3,657,215,413",2020
106313,"24,061,649,108",2020
123718,"-8,299,644,577",2020
146214,"4,416,917,385",2020
160621,"-3,906,957,494",2020
154426,"-14,696,551,860",2020
122348,"6,490,766,854",2020
122056,"23,423,576,983",2020
161860,"2,861,997,975",2020
133511,"-20,816,778,265",2020
115287,"15,000,580,018",2020
108038,"22,585,185,587",2020
172185,"-2,698,619,035",2020
134963,"51,157,000,000",2020
148939,"25,829,122,306",2020
135050,"11,209,290,365",2020
138057,"6,863,159,829",2020
114093,"4,142,533,481",2020
109514,"-5,042,144,224",2020
127158,"-3,654,275,292",2020
162063,"140,546,611,048",2020
135962,"10,914,568,383",2020
156488,"12,219,801,772",2020
124151,"-12,873,245,784",2020
136341,"12,242,207,060",2020
109754,"-1,554,524,910",2020
136624,"3,884,293,358",2020
115612,"47,629,545,597",2020
141875,"24,067,145,906",2020
260392,"3,054,456,452",2020
122825,"9,446,376,122",2020
109824,"-13,832,141,881",2020
126201,"5,699,781,626",2020
136402,"4,276,439,730",2020
109161,"9,971,809,829",2020
146296,"827,647,348",2020
104786,"24,704,293,300",2020
146454,"28,392,739,488",2020
115384,"8,750,909,152",2020
131939,"3,258,238,363",2020
157104,"6,537,205,077",2020
145446,"1,513,027,321",2020
107224,"12,925,298,010",2020
121570,"10,228,141,530",2020
146542,"-3,936,493,730",2020
104999,"-3,344,510,029",2020
138516,"4,705,769",2020
168401,"-3,127,913,500",2020
117629,"7,420,477,994",2020
102140,"2,043,058,554",2020
111111,"-691,603,670",2020
111689,"-3,147,749,820",2020
163761,"14,334,191,112",2020
129271,"6,333,228,539",2020
128227,"34,469,386,348",2020
143262,"2,392,349,926",2020
160375,"2,099,480,154",2020
166500,"-2,188,298,640",2020
148522,"6,255,328,594",2020
128980,"23,298,584,698",2020
118521,"-18,226,419,683",2020
129280,"-2,296,598,446",2020
153524,"5,728,214,901",2020
124027,"4,868,782,169",2020
129554,"1,231,056,823",2020
160861,"14,165,535,267",2020
162072,"4,483,785,586",2020
145437,"-4,251,486,326",2020
141413,"-9,476,193,914",2020
102113,"-6,178,698,384",2020
112651,"10,637,027,834",2020
102432,"121,611,991,997",2020
129420,"9,761,325,834",2020
156354,"-11,690,828,169",2020
150633,"57,451,452,677",2020
129509,"-651,158,564",2020
111458,"4,639,479,768",2020
105299,"3,176,741,606",2020
122481,"12,396,964,581",2020
132628,"-968,915,566",2020
106881,"-19,665,812,794",2020
134565,"-89,499,763",2020
143314,"-24,233,138,681",2020
108746,"2,142,762,190",2020
146649,"20,791,631,669",2020
135777,"60,319,375,827",2020
103662,"5,856,601,628",2020
135111,"5,071,175,496",2020
118008,"17,427,588,314",2020
138792,"-450,416,460,162",2020
134316,"6,294,037,315",2020
191588,"10,635,764,206",2020
115065,"12,599,549,920",2020
103510,"311,496,438",2020
180795,"9,566,053,132",2020
121969,"-9,018,877,808",2020
142865,"-1,075,581,903",2020
177199,"25,663,390,222",2020
114154,"-9,016,014,259",2020
191472,"83,514,892,482",2020
157070,"77,680,259,585",2020
197759,"-6,722,372,567",2020
136776,"-18,364,670,950",2020
123781,"1,026,374,482",2020
144395,"148,332,402,036",2020
204208,"-35,169,677,938",2020
178754,"2,878,891,672",2020
135795,"-17,106,383,380",2020
118044,"-1,511,683,666",2020
273615,"-45,617,597,865",2020
186559,"-780,447,596",2020
218575,"27,483,273,680",2020
193009,"-44,985,571,716",2020
146861,"-7,479,618,132",2020
125576,"-4,449,292,764",2020
145862,"14,992,538,478",2020
122551,"-11,028,521,121",2020
249247,"693,284,879",2020
161383,"65,646,976,995",2020
269241,"-1,041,338,900",2020
347734,"1,146,105,685",2020
422895,"13,546,071,024",2020
423690,"68,773,341,105",2020
427483,"13,447,593,952",2020
357360,"-24,717,931,739",2020
151298,"6,149,103,525",2020
365989,"-23,805,581,917",2020
416654,"-1,248,307,887",2020
469799,"-14,091,243,788",2020
305668,"248,359,597",2020
415628,"5,514,539,751",2020
361488,"1,904,633,163",2020
508274,"9,649,922,231",2020
540605,"-17,673,065,322",2020
172228,"-5,334,898,607",2020
557933,"-751,248,550",2020
442835,"-16,493,581,514",2020
585219,"-31,114,415,123",2020
112165,"-117,772,171,076",2020
106614,"10,813,696,422",2020
441243,"-1,015,313,123",2020
646732,"38,816,842,803",2020
652423,"-45,218,379,302",2020
681142,"-18,696,318,114",2020
683469,"5,007,072,044",2020
706715,"30,303,032,885",2020
226316,"-11,121,468,066",2020
561866,"30,855,959,390",2020
797364,"-63,093,302,617",2020
796994,"11,397,195,934",2020
828789,"62,638,552,582",2020
855163,"15,929,356,305",2020
852087,-,2020
415646,"19,953,823,670",2020
332927,"1,710,444,562",2020
105606,"-8,373,102,791",2020
816544,"-43,205,439,863",2020
1234297,"45,794,909,678",2020
1236897,"12,551,989,779",2020
1262458,"17,998,232,088",2020
651901,"-169,785,510,832",2020
128546,"16,580,831,053",2020
130383,"-36,174,159,839",2020
117276,"-18,869,661,732",2020
137915,"41,056,929",2020
141246,"-44,846,174,047",2020
105466,"45,620,741,074",2020
184667,"38,536,970,728",2020
173032,"51,996,334,066",2020
197476,"32,960,391,181",2020
158219,"-42,114,525,655",2020
155948,"96,336,445,807",2020
227333,"-60,681,788,763",2020
264547,"91,637,651,695",2020
301246,"20,890,802,606",2020
141389,"17,303,698,951",2020
265041,"13,534,638,965",2020
246417,"30,610,638,191",2020
263654,"1,293,239,060",2020
230425,"2,114,928,711",2020
405278,"41,639,178,806",2020
313649,"-7,933,438,045",2020
369657,"73,552,367,557",2020
375931,"45,625,263,499",2020
523307,"8,635,382,375",2020
541349,"20,127,847,508",2020
525679,"-30,981,179,788",2020
114808,"80,030,775,023",2020
580199,"-42,138,869,072",2020
556907,"-76,651,530,824",2020
181299,"7,123,686,765",2020
545734,"40,814,363,877",2020
545929,"27,535,895,606",2020
411048,"10,963,515,972",2020
530185,"63,370,138,098",2020
693554,"961,268,529",2020
623661,"41,604,481,773",2020
808022,"-12,836,486,686",2020
842619,"-8,826,761,782",2020
838005,"-2,243,038,085",2020
989619,"-17,691,529,370",2020
1074862,"28,524,347,252",2020
1078178,"537,165,717",2020
1090471,"-4,123,180,525",2020
1029394,"69,589,601,195",2020
1336373,"-25,352,138,751",2020
1182444,"-17,936,565,565",2020
1181515,"12,944,498,714",2020
104519,"-21,631,882,349",2020
107677,"-50,687,578,072",2020
167208,"-53,538,921,663",2020
150439,"7,311,009,761",2020
132868,"-46,868,786,635",2020
134176,"-14,098,088",2020
159564,"-1,069,421,232",2020
480950,"-21,818,719,885",2020
458234,"-9,692,628,875",2020
110750,"2,480,666,210",2020
161781,"-49,742,103,200",2020
306162,"87,696,218,805",2020
788773,"669,138,824,047",2020
1061558,"37,761,329,467",2020
536523,"-11,668,183,253",2020