corp_code,영업이익,year
788773,"196,492,262,649",2022
1061558,"44,866,531,676",2022
536523,"1,794,247,604",2022
106641,"5,065,685,000,000",2021
138279,"2,140,942,000,000",2021
155355,"38,513,882,668",2021
190321,"1,671,824,000,000",2021
181712,"4,859,760,000,000",2021
266961,"1,325,478,171,117",2021
124504,"585,385,807,000",2021
631518,"1,741,672,570,000",2021
113410,"343,880,765,667",2021
117212,"921,057,400,974",2021
109693,"193,162,085,397",2021
146083,"-82,843,702,401",2021
160047,"228,305,200,484",2021
113508,"26,659,685,696",2021
116824,"61,564,188,030",2021
164779,"12,410,340,000,000",2021
164478,"753,504,000,000",2021
160588,"2,927,888,000,000",2021
160843,"399,106,778,303",2021
148540,"1,881,800,099,000",2021
120076,"656,217,086,586",2021
113207,"39,462,123,000",2021
121941,"153,245,195,127",2021
131780,"121,978,000,000",2021
117577,"315,697,398,867",2021
163512,"99,432,891,702",2021
161046,"28,006,350,245",2021
154462,"356,171,273,550",2021
117230,"35,264,240,176",2021
126955,"65,363,413,971",2021
138224,"248,732,059,385",2021
113526,"1,417,968,632,826",2021
120021,"2,460,104,000,000",2021
157681,"244,513,587,616",2021
145880,"2,447,503,013,134",2021
171636,"18,378,267,000",2021
136378,"517,400,647,833",2021
125743,"89,655,269,568",2021
157399,"-4,255,870,192",2021
117188,"638,142,530,054",2021
120562,"216,401,073,913",2021
124726,"26,243,919,355",2021
120571,"182,218,380,367",2021
164742,"6,678,949,000,000",2021
131832,"74,366,472,698",2021
105952,"575,315,000,000",2021
120030,"646,485,539,335",2021
126362,"1,067,575,600,497",2021
140177,"219,542,226,098",2021
141529,"166,575,352,719",2021
109189,"67,199,543,366",2021
165680,"118,811,528,171",2021
161426,"58,852,290,702",2021
126371,"1,486,872,833,804",2021
136086,"29,809,655,104",2021
161693,"69,264,260,432",2021
119007,"29,386,707,735",2021
162461,"738,347,655,292",2021
140964,"570,492,659,317",2021
148896,"625,984,935,000",2021
105855,"155,131,916,609",2021
103626,"4,551,324,744",2021
164609,"-217,325,424,000",2021
105961,"1,264,223,240,881",2021
165413,"1,535,640,888,894",2021
164645,"7,377,522,000,000",2021
106623,"102,725,000,000",2021
164812,"35,069,901,698",2021
139889,"401,454,319,026",2021
164788,"2,040,112,000,000",2021
126566,"277,093,289,882",2021
158501,"179,664,944,147",2021
140955,"197,684,583,161",2021
159023,"1,387,162,000,000",2021
164724,"129,001,779,541",2021
139454,"24,385,008,253",2021
126186,"808,097,771,607",2021
144164,"105,462,364,518",2021
188089,"152,192,853,992",2021
170558,"640,219,263,049",2021
120526,"207,602,693,266",2021
203582,"8,619,101,420",2021
219097,"37,907,480,279",2021
126308,"503,288,807,347",2021
149655,"1,195,982,736,408",2021
234412,"91,971,396,487",2021
274933,"29,951,558,474",2021
231363,"979,014,000,000",2021
244455,"1,338,383,479,632",2021
255619,"-52,695,285,784",2021
258801,"594,916,913,035",2021
261443,"375,213,171,049",2021
260408,"36,128,221,585",2021
220561,"60,594,383,832",2021
160232,"58,089,120,996",2021
124540,"738,313,485,108",2021
309503,"58,259,436,460",2021
356370,"1,289,630,423,605",2021
349097,"73,018,655,032",2021
413523,"19,637,903,345",2021
412597,"140,099,443,516",2021
372882,"21,037,346,745",2021
372873,"14,405,202,066",2021
302926,"80,217,965,000",2021
401731,"4,057,997,000,000",2021
201450,"79,052,712,765",2021
428251,"264,365,188,000",2021
159698,"39,686,157,248",2021
158307,"106,834,726,260",2021
500254,"2,651,346,000,000",2021
303873,"-241,445,734,017",2021
300548,"20,240,762,169",2021
503668,"97,201,006,836",2021
362238,"6,490,560,612",2021
195229,"492,851,154,169",2021
361008,"-39,778,154,646",2021
539274,"163,034,063,085",2021
360595,"1,126,245,705,403",2021
583442,"25,525,165,411",2021
583424,"343,357,809,050",2021
635134,"1,524,429,392,000",2021
759513,"70,452,000,000",2021
795135,"252,713,195,422",2021
828497,"125,415,874,751",2021
872984,"316,790,902,379",2021
896285,"82,553,000,000",2021
956930,"15,618,958,260",2021
983040,"-9,927,826,503",2021
992871,"94,758,694,014",2021
1009789,"122,599,910,142",2021
1032413,"86,329,952,850",2021
1036446,"65,969,055,459",2021
877059,"537,309,408,072",2021
508344,"209,865,512,483",2021
1060744,"60,727,652,921",2021
565154,"135,732,279,008",2021
1168383,"-55,535,279,170",2021
1208885,"27,131,980,264",2021
1238169,"372,909,907,402",2021
339391,"112,049,712,222",2021
1263022,"199,441,703,668",2021
1267170,"555,185,910,439",2021
1262032,"39,966,380,370",2021
1316236,"136,574,029,923",2021
1316227,"1,423,650,756,975",2021
1316245,"120,066,031,213",2021
1316254,"437,309,926,236",2021
362441,"96,106,277,138",2021
148364,"741,776,185,529",2021
265324,"296,876,105,378",2021
260958,"3,432,498,815",2021
228536,"-95,587,186",2021
127954,"55,629,220,994",2021
347062,"10,656,917,749",2021
871833,"5,577,586,579",2021
126937,"351,700,000,000",2021
150244,"174,111,104,900",2021
145109,"48,596,120,264",2021
148993,"188,406,599,612",2021
129387,"823,659,928",2021
109286,"38,206,130,770",2021
104768,"16,571,777,888",2021
163691,"20,347,476,590",2021
114792,"803,015,420,425",2021
138190,"38,846,703,450",2021
149354,"34,410,730,012",2021
128971,"229,634,333,122",2021
138701,"228,865,744,338",2021
114552,"19,985,474,247",2021
103006,"98,526,648,327",2021
173874,"4,391,879,556",2021
105271,"388,769,767,968",2021
132211,"-21,880,824,546",2021
124197,"298,952,263,629",2021
146269,"60,970,489,628",2021
153393,"353,931,062,024",2021
162993,"117,776,894,490",2021
141149,"-13,877,505,422",2021
113544,"3,156,867,052",2021
107598,"-77,853,692,930",2021
109718,"102,255,264,027",2021
157991,"15,555,452,409",2021
108241,"106,139,720,895",2021
127802,"14,809,995,790",2021
130879,"-3,630,399,932",2021
128555,"71,755,858,948",2021
118266,"577,562,481",2021
132804,"30,023,204,984",2021
125150,"152,238,223,395",2021
108135,"86,244,224,819",2021
125530,"66,177,207,700",2021
167192,"33,579,042,980",2021
125521,"110,540,923,374",2021
126380,"51,633,856,000,000",2021
166227,"17,136,189,261",2021
129679,"73,661,620,779",2021
164672,"35,949,198,370",2021
125080,"-165,714,944,091",2021
124799,"49,237,466,179",2021
107613,"46,875,580,199",2021
126487,"209,186,575,064",2021
163114,"83,677,156,512",2021
140946,"30,304,814,315",2021
153861,"174,547,312,597",2021
101488,"64,295,519,089",2021
126478,"-1,311,956,174,022",2021
166315,"24,157,220,350",2021
115977,"310,765,130,275",2021
106368,"2,406,835,526,956",2021
102618,"2,851,793,499",2021
143527,"13,774,493,797",2021
164636,"368,697,035,249",2021
166272,"10,025,213,034",2021
159786,"148,855,095,605",2021
105101,"66,156,826,000",2021
159193,"-5,846,499,000,000",2021
130684,"-4,941,094,915",2021
165583,"5,575,314,498",2021
159795,"32,732,355,547",2021
161125,"325,771,299,303",2021
133991,"35,432,939,035",2021
108913,"-28,312,392,021",2021
176914,"1,257,233,834,443",2021
203290,"88,372,029,876",2021
122737,"572,946,000,000",2021
148276,"248,179,540,772",2021
105873,"2,230,608,000,000",2021
217947,"38,439,659,645",2021
158316,"144,268,811,828",2021
219486,"35,527,094,479",2021
261285,"1,239,699,333,407",2021
225159,"125,567,101,979",2021
222532,"44,492,025,603",2021
219574,"11,921,606,212",2021
340917,"130,385,773,393",2021
356361,"5,026,370,000,000",2021
159209,"10,127,722,672",2021
256955,"21,254,329,685",2021
377610,"308,204,380,275",2021
390055,"-11,432,270,296",2021
413046,"744,176,850,301",2021
459871,"55,765,471,354",2021
481454,"-41,517,840,259",2021
480455,"3,644,000,000",2021
400857,"-22,379,323,056",2021
357935,"28,370,561,449",2021
555874,"-317,159,495,233",2021
595191,"58,138,943,581",2021
414850,"20,287,985,472",2021
628189,"26,788,937,250",2021
679314,"45,320,054,620",2021
684714,"314,125,035,707",2021
776820,"442,515,129,012",2021
557508,"-145,828,746,668",2021
194947,"17,515,390,232",2021
855093,"83,449,203,917",2021
241005,"27,681,571,470",2021
937324,"642,192,906,442",2021
939331,"84,267,552,991",2021
939687,"871,568,800",2021
983271,"97,869,201,232",2021
990165,"128,646,922,022",2021
101664,"-6,624,844,100",2021
911955,"754,754,823",2021
1108099,"8,146,424,903",2021
1032486,"595,338,266,000",2021
1128613,"7,099,075,268",2021
904672,"151,024,628,649",2021
653024,"-185,250,423,988",2021
1060814,"46,146,000,000",2021
1319808,"120,397,431,466",2021
1325979,"131,945,673,869",2021
118804,"131,814,933,901",2021
158325,"72,604,608,652",2021
252135,"102,611,062,636",2021
223762,"10,501,531,906",2021
130763,"63,212,273,964",2021
298270,"22,930,036,754",2021
358271,"188,938,460,989",2021
398701,"44,252,213,145",2021
579980,"5,365,515,411",2021
536541,"85,956,918,350",2021
486097,"32,875,303,239",2021
447609,"71,085,420,062",2021
554024,"199,437,459,085",2021
579999,"41,351,274,821",2021
525934,"369,621,952,134",2021
857727,"32,076,709,761",2021
549891,"28,204,290,924",2021
1135941,"164,128,988,758",2021
1234507,"87,797,405,868",2021
119195,"22,496,350,976",2021
144818,"1,200,168,223",2021
111847,"-4,958,511,406",2021
148984,"33,138,447,600",2021
128032,"399,740,768",2021
149026,"19,647,701,659",2021
151395,"-9,844,065,237",2021
166519,"3,322,539,254",2021
100939,"-12,719,974,974",2021
144252,"5,173,428,419",2021
134723,"31,459,196,423",2021
149947,"31,199,849,285",2021
113243,"24,960,181,509",2021
106395,"-8,559,664,657",2021
122472,"17,929,801,315",2021
122579,"26,711,346,464",2021
113234,"42,051,836,000",2021
159740,"200,741,467,324",2021
152862,"332,198,227,180",2021
101433,"16,758,990,471",2021
127042,"36,387,252,619",2021
158112,"20,005,644,083",2021
138729,"93,875,118,756",2021
136457,"74,330,329",2021
174527,"28,631,156,224",2021
148443,"-8,974,887,678",2021
117300,"25,597,715,868",2021
104722,"-1,675,903,581",2021
127167,"23,951,912,869",2021
158149,"38,045,978,839",2021
165343,"9,391,730,485",2021
152880,"186,862,116,639",2021
132725,"1,038,402,940",2021
111810,"182,454,302,437",2021
118275,"16,476,140,212",2021
111999,"19,425,905,258",2021
163673,"44,589,000,000",2021
164706,"-1,571,885,028",2021
133812,"29,158,209,219",2021
109806,"13,578,850,935",2021
129235,"8,091,703,884",2021
133858,"99,704,951,541",2021
113492,"13,044,857,715",2021
172936,"42,048,806,893",2021
148920,"-8,796,482,623",2021
129989,"21,792,842,464",2021
163716,"-4,720,153,512",2021
168331,"-769,194,716",2021
121288,"5,064,131,360",2021
160302,"30,483,818,557",2021
156691,"-902,546,870",2021
128412,"33,911,426,198",2021
127200,"15,712,130,457",2021
145163,"7,862,970,352",2021
153126,"39,307,029,722",2021
155531,"96,828,238,680",2021
143794,"3,192,709,036",2021
111421,"13,294,091,773",2021
113535,"203,921,089,342",2021
145552,"82,059,895,812",2021
118026,"508,664,037,310",2021
126779,"15,447,143,092",2021
159254,"38,507,381,292",2021
108977,"-18,071,441,256",2021
159810,"3,603,080,373",2021
260383,"179,414,039,346",2021
141404,"8,098,496,224",2021
122898,"8,544,877,436",2021
124090,"40,011,466,223",2021
130091,"21,904,156,438",2021
104388,"204,707,042,943",2021
152686,"85,112,839,470",2021
154329,"1,375,375,954",2021
137252,"19,110,101,101",2021
131692,"69,603,625,435",2021
145260,"11,020,409,544",2021
103042,"29,603,505,899",2021
138260,"106,401,536,463",2021
136864,"21,639,200,846",2021
103592,"44,935,683,503",2021
153621,"2,623,050,818",2021
162586,"10,099,118,837",2021
159971,"27,353,738,310",2021
151128,"14,355,454,772",2021
160205,"8,589,133,409",2021
102858,"1,096,146,343,693",2021
141273,"-3,903,266,061",2021
155124,"7,598,932,267",2021
139764,"-12,333,342,296",2021
129013,"4,499,170,288",2021
137207,"9,505,608,489",2021
138297,"9,040,000,000",2021
136271,"2,386,598,711",2021
163345,"23,472,667,404",2021
141477,"6,673,541,769",2021
172291,"71,173,064,598",2021
173102,"3,433,504,342",2021
146232,"10,807,385,076",2021
117179,"46,788,190,051",2021
140779,"4,369,192,311",2021
105156,"20,485,805,841",2021
124780,"14,004,313,349",2021
132637,"89,997,435,703",2021
112679,"29,506,417,898",2021
153339,"40,591,835,560",2021
113614,"22,414,773,991",2021
161976,"134,681,974,504",2021
166573,"31,275,795,116",2021
108940,"21,148,138,997",2021
119672,"25,296,758,456",2021
161709,"28,653,226,539",2021
143651,"42,952,922,677",2021
121039,"-5,880,803,085",2021
142883,"-11,486,951,348",2021
152729,"6,916,463,299",2021
149239,"18,279,237,886",2021
137359,"-14,306,402,883",2021
118965,"19,836,086,525",2021
140131,"6,921,869,365",2021
198697,"-35,456,269,910",2021
131197,"15,126,656,228",2021
121534,"23,335,312,777",2021
159500,"7,156,139,977",2021
112022,"-8,431,253,759",2021
181943,"7,916,703,256",2021
145464,"35,627,429,435",2021
107987,"20,481,749,724",2021
133706,"13,286,618,165",2021
209780,"65,483,256,978",2021
231372,"-131,250,266,093",2021
158963,"33,225,316,258",2021
134510,"-2,733,378,251",2021
121543,"-890,929,326",2021
130772,"172,342,279,338",2021
129642,"12,201,673,255",2021
369833,"-848,992,713",2021
303217,"16,624,863,041",2021
159218,"123,989,281,498",2021
353878,"4,312,963,481",2021
398792,"91,595,252,246",2021
428729,"1,819,870,720",2021
435312,"14,638,314,816",2021
210856,"-4,666,241,262",2021
406046,"-8,032,257,079",2021
414601,"24,548,653,862",2021
454946,"20,850,251,543",2021
113225,"201,800,787,108",2021
540641,"-22,023,394,046",2021
409672,"5,337,805,554",2021
573579,"5,916,278,187",2021
671376,"-148,326,842,134",2021
589127,"26,525,638,383",2021
587466,"54,144,022,659",2021
117726,"10,313,756,467",2021
593032,"158,865,864,141",2021
365387,"48,071,717,838",2021
632304,"68,728,818,585",2021
520887,"7,742,344,856",2021
648721,"13,280,960,143",2021
428321,"26,022,114,822",2021
145598,"3,739,195,891",2021
687711,"103,286,644,200",2021
728638,"106,694,162,989",2021
173944,"8,369,873,909",2021
753643,"-1,408,564,353",2021
670340,"101,124,410,465",2021
787376,"16,047,844,903",2021
360142,"45,420,682,449",2021
823429,"-3,193,220,979",2021
815369,"7,737,908,992",2021
151368,"19,994,089,933",2021
661847,"5,534,587,867",2021
119140,"-50,128,648,018",2021
526599,"69,882,395,499",2021
110608,"13,454,431,587",2021
1010110,"190,364,411,040",2021
132354,"106,992,031,867",2021
1059605,"42,159,270,501",2021
1093007,"28,199,819,675",2021
225706,"28,416,710,564",2021
1167056,"23,510,478,004",2021
1205329,"15,876,288,553",2021
1261893,"52,101,772,598",2021
1267684,"164,120,375,484",2021
248974,"36,010,059,531",2021
1310269,"273,435,124,620",2021
367844,"50,822,485,579",2021
1412822,"5,004,010,041",2021
128111,"16,375,758,805",2021
141671,"6,595,067,070",2021
216647,"90,479,025,181",2021
238782,"1,315,452,190,595",2021
226352,"-27,882,426,750",2021
171265,"-55,245,896,594",2021
258689,"57,903,761,113",2021
247975,"54,441,548,055",2021
239639,"52,671,399,557",2021
260930,"67,520,136,401",2021
187415,"-5,290,699,078",2021
280688,"11,070,548,397",2021
369170,"3,197,400,702",2021
306454,"11,671,314,207",2021
353610,"-271,244,500",2021
228350,"2,032,386,848",2021
225742,"-5,132,157,799",2021
364467,"4,848,508,839",2021
378628,"26,919,687,491",2021
245472,"103,400,361,685",2021
399694,"88,822,009,755",2021
405320,"102,997,236,878",2021
104573,"-6,274,654,866",2021
476498,"52,622,753,512",2021
177816,"17,596,082,568",2021
531014,"73,911,986,136",2021
359395,"-48,518,323,592",2021
490151,"78,708,841,559",2021
524421,"62,184,554,759",2021
525642,"3,873,307,419",2021
444329,"97,350,931,326",2021
613318,"47,008,181,050",2021
612294,"54,408,331,244",2021
888347,"95,611,343,317",2021
366137,"306,613,111,206",2021
1032404,"91,646,804,126",2021
1061327,"51,712,720,398",2021
970453,"52,488,896,037",2021
1067516,"107,671,750,993",2021
819073,"21,402,590,113",2021
1159853,"45,282,064,716",2021
1160363,"115,031,248,500",2021
1168684,"52,576,803,933",2021
1152470,"42,982,271,923",2021
1237540,"96,726,171,159",2021
1236532,"1,800,316,749",2021
897752,"50,629,174,230",2021
1256864,"-52,305,340,534",2021
112378,"-2,697,618,022",2021
101628,"53,796,815,200",2021
133335,"10,471,849,670",2021
126089,"7,907,353,424",2021
141307,"-26,784,314,362",2021
104698,"4,309,069,589",2021
145686,"-4,965,189,508",2021
123541,"1,053,737,072",2021
147222,"7,360,077,995",2021
159573,"48,569,477,615",2021
112970,"5,406,662,230",2021
120872,"1,256,042,111",2021
107066,"20,804,647,592",2021
126414,"-18,139,831,261",2021
152039,"-565,908,642",2021
101220,"448,184,282,061",2021
154055,"-405,845,565",2021
125974,"-4,353,122,537",2021
117337,"7,617,953,056",2021
118345,"48,592,979,653",2021
148948,"3,077,405,830",2021
148461,"6,604,428,633",2021
106119,"12,570,727,010",2021
114765,"-73,285,371,359",2021
117027,"16,666,595,158",2021
129350,"33,168,936,415",2021
102751,"4,862,496,672",2021
116268,"-5,299,049,228",2021
163196,"29,642,526,663",2021
122694,"3,024,063,646",2021
133618,"-1,552,340,389",2021
127857,"33,347,125,728",2021
149345,"19,072,641,425",2021
141626,"-5,194,597,557",2021
118451,"7,872,984,392",2021
173698,"9,607,808,334",2021
123107,"1,692,124,112",2021
150828,"43,348,738,057",2021
121932,"57,154,754,665",2021
149804,"49,558,420,345",2021
174004,"7,459,015,090",2021
106313,"111,591,652,916",2021
123718,"5,621,880,941",2021
146214,"-1,797,410,519",2021
160621,"-771,314,063",2021
154426,"-11,640,188,629",2021
122348,"6,354,469,456",2021
122056,"35,450,218,335",2021
161860,"-5,790,562,610",2021
133511,"-4,744,474,966",2021
115287,"27,775,163,917",2021
108038,"28,271,810,810",2021
172185,"6,945,078,322",2021
134963,"105,714,000,000",2021
148939,"10,948,431,766",2021
135050,"-5,037,919,443",2021
138057,"1,774,546,138",2021
114093,"3,979,104,643",2021
109514,"191,758,193",2021
127158,"871,731,347",2021
162063,"44,647,806,717",2021
135962,"16,894,920,312",2021
156488,"63,214,154,152",2021
124151,"-9,346,942,299",2021
136341,"74,322,762,774",2021
109754,"2,416,118,382",2021
136624,"3,690,487,329",2021
115612,"61,251,228,945",2021
141875,"20,393,329,855",2021
260392,"2,295,663,054",2021
122825,"-2,421,495,654",2021
109824,"2,943,841,594",2021
126201,"1,170,697,408",2021
136402,"6,867,678,554",2021
109161,"12,135,092,981",2021
146296,"826,387,310",2021
104786,"899,375,453",2021
146454,"41,025,011,213",2021
115384,"8,197,671,412",2021
131939,"-10,631,752,034",2021
157104,"3,043,982,349",2021
145446,"32,135,868,698",2021
107224,"-6,912,235,686",2021
121570,"20,783,114,672",2021
146542,"-8,500,866,625",2021
104999,"4,388,624,769",2021
138516,"13,225,147",2021
168401,"9,896,690,530",2021
117629,"-3,231,448,525",2021
102140,"1,998,761,089",2021
111111,"15,188,009,078",2021
111689,"1,078,204,340",2021
163761,"17,762,577,766",2021
129271,"21,822,500,847",2021
128227,"1,344,597,894",2021
143262,"-6,727,170,261",2021
160375,"4,715,418,691",2021
166500,"1,260,419,572",2021
148522,"4,334,722,379",2021
128980,"13,084,673,583",2021
118521,"-27,434,047,838",2021
129280,"-3,986,875,661",2021
153524,"30,179,570,724",2021
124027,"397,767,100",2021
129554,"3,452,414,932",2021
160861,"18,011,655,449",2021
162072,"5,160,637,787",2021
145437,"-3,557,150,999",2021
141413,"-16,352,615,533",2021
102113,"28,354,678,017",2021
112651,"60,297,722,374",2021
102432,"232,741,989,538",2021
129420,"-3,010,985,732",2021
156354,"8,377,508,126",2021
150633,"74,335,344,156",2021
129509,"5,713,461,856",2021
111458,"11,523,086,091",2021
105299,"25,916,332,127",2021
122481,"19,603,002,069",2021
132628,"3,442,198,787",2021
106881,"-21,761,150,538",2021
134565,"-329,699,958",2021
143314,"-11,966,559,122",2021
108746,"-14,968,117,999",2021
146649,"38,724,294,545",2021
135777,"54,395,725,480",2021
103662,"2,865,250,702",2021
135111,"14,273,592,746",2021
118008,"-1,171,275,967",2021
138792,"93,203,600,406",2021
134316,"150,710,685",2021
191588,"9,549,369,585",2021
115065,"14,906,406,553",2021
103510,"2,018,548,482",2021
180795,"12,820,102,452",2021
121969,"-6,633,227,964",2021
142865,"-34,184,360",2021
177199,"34,887,867,459",2021
114154,"6,261,100,580",2021
191472,"44,680,350,533",2021
157070,"76,226,359,858",2021
197759,"8,486,522,801",2021
136776,"-14,611,402,282",2021
123781,"8,055,575,084",2021
144395,"38,374,679,515",2021
204208,"-13,037,736,353",2021
178754,"4,025,454,250",2021
135795,"4,323,466,550",2021
118044,"6,227,066,287",2021
273615,"-10,337,472,155",2021
186559,"17,298,658,675",2021
218575,"41,155,778,151",2021
193009,"-6,919,980,188",2021
146861,"16,315,874,373",2021
125576,"-1,652,260,820",2021
145862,"3,200,366,473",2021
122551,"23,245,153,400",2021
249247,"22,018,188,672",2021
161383,"122,419,465,500",2021
269241,"-542,222,576",2021
347734,"-3,856,327,930",2021
422895,"11,023,053,450",2021
423690,"1,143,042,682",2021
427483,"88,729,320,636",2021
357360,"-12,087,443,066",2021
151298,"4,291,637,467",2021
365989,"30,731,092,865",2021
416654,"3,147,724,544",2021
469799,"-1,916,356,326",2021
305668,"326,215,326",2021
415628,"3,715,273,239",2021
361488,"1,154,358,790",2021
508274,"9,095,705,126",2021
540605,"1,934,269,007",2021
172228,"1,930,104,625",2021
557933,"3,775,884,191",2021
442835,"-2,114,389,876",2021
585219,"-9,014,252,606",2021
112165,"27,294,787,166",2021
106614,"11,356,562,672",2021
441243,"-259,927,687",2021
646732,"6,857,969,366",2021
652423,"-7,932,253,132",2021
681142,"-2,306,484,345",2021
683469,"20,402,669,112",2021
706715,"29,724,423,052",2021
226316,"20,619,478,511",2021
561866,"32,518,907,928",2021
797364,"4,647,615,173",2021
796994,"14,137,036,323",2021
828789,"18,489,525,473",2021
855163,"12,772,108,235",2021
852087,"12,698,998,352",2021
415646,"96,104,848,257",2021
332927,"60,970,128,693",2021
105606,"6,526,228,290",2021
816544,"-13,529,557,979",2021
1234297,"95,032,118,064",2021
1236897,"-10,530,151,061",2021
1262458,"14,389,332,135",2021
651901,"-203,964,281,587",2021
128546,"-15,293,087,301",2021
130383,"-5,333,099,753",2021
117276,"-7,481,389,770",2021
137915,"-2,489,244,184",2021
141246,"69,077,041,588",2021
105466,"31,880,777,428",2021
184667,"55,400,228,501",2021
173032,"104,927,241,386",2021
197476,"36,565,514,120",2021
158219,"19,276,699,259",2021
155948,"92,379,183,911",2021
227333,"-16,401,042,931",2021
264547,"106,647,236,661",2021
301246,"66,496,309,132",2021
141389,"8,533,482,207",2021
265041,"12,443,152,363",2021
246417,"78,136,358,339",2021
263654,"-28,096,765,516",2021
230425,"5,236,289,176",2021
405278,"47,500,748,499",2021
313649,"-9,770,057,431",2021
369657,"117,104,353,242",2021
375931,"41,852,794,968",2021
523307,"-14,491,737,838",2021
541349,"47,797,892,085",2021
525679,"7,712,977,339",2021
114808,"63,219,302,357",2021
580199,"34,491,517,174",2021
556907,"-35,461,164,093",2021
181299,"11,966,531,891",2021
545734,"-4,613,989,737",2021
545929,"-19,373,191,031",2021
411048,"12,610,883,776",2021
530185,"26,004,269,421",2021
693554,"66,516,079,754",2021
623661,"50,511,405,163",2021
808022,"-16,797,556,309",2021
842619,"-27,706,660,419",2021
838005,"57,999,788,641",2021
989619,"-15,192,014,489",2021
1074862,"99,007,256,559",2021
1078178,"4,363,911,122",2021
1090471,"16,353,054,298",2021
1029394,"40,062,457,774",2021
1336373,"-29,459,122,356",2021
1182444,"-28,049,957,037",2021
1181515,"13,169,947,368",2021
104519,"-8,008,762,543",2021
107677,"1,419,136,499",2021
167208,"-1,874,688,534",2021
150439,"6,846,185,155",2021
132868,"-6,111,789,496",2021
134176,"2,614,767,167",2021
159564,"-595,422,692",2021
480950,"-20,509,278,907",2021
458234,"7,289,230,391",2021
110750,"-8,606,506,144",2021
